d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__CAG_352	4.05334219298			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Catenibacterium	2.53697761434			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae	5.49414833509	C	4.85150584445	0.000116886190755
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella	2.56560517095			-
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales	1.10423546238			-
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus	2.21035121059			0.0232612158409
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__uncultured	1.69130246104	AD	3.86499625395	0.00703123083953
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcales_Tissierellales.g__Anaerococcus	2.12339174953			-
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallaceae	1.59045235666			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Stomatobaculum	1.53649835541			-
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales	1.43349017721			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	3.80491697098	C	3.31146885617	2.28658924471e-06
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales	4.19853031986	AD	3.69987312949	0.0438190696979
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Clostridium_methylpentosum_group	1.95867673958	AD	3.54025617493	0.00102392744699
d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	3.29613195019			-
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Nesterenkonia	1.59816620648			-
d__Bacteria.p__Campilobacterota.c__Campylobacteria	1.39502514238	AD	3.47253269518	0.0362081018755
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Fusicatenibacter	3.73543870623	C	3.12761942469	1.32970129141e-06
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae	3.39037396884			-
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales	2.27935238699	AD	3.52068779507	0.000164723723571
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	4.11735707898	C	3.48636042969	0.0116689278766
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	5.21864067486	AD	4.7759348508	0.000156304296196
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia	2.23702259454			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_ruminantium_group	3.51599653147	C	3.24003827683	1.54449899356e-05
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcales_Tissierellales.g__Fenollaria	2.3423165726			-
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia	3.45919683906			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halomonas	2.73146628626			0.000363739996244
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales.f__Veillonellaceae.g__Anaeroglobus	3.12504509282			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	3.04227278901			0.00138791900348
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__uncultured	1.97493498363			0.0386711137962
