OTU	Kingdom	Phylum	Class	Order	Family	Genus	Species
90905a01fdc3090a20aba27f48ef61fe	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-002	 uncultured_organism
d2dd600ce88a838333696bfaf1319084	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Erysipelotrichaceae_UCG-003
a4bc29c882d61ae46f305c0fff945c87	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Atopobium
1d122958ee96131b014bbe0fecba81b1	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Schaalia_cardiffensis
21c58a4f18de7b508ffac14dd08a5d11	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 uncultured	 uncultured	 gut_metagenome
7451bd049f3440009afa6ced39fd8ef7	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 NK4A214_group	 uncultured_rumen
9a3da67ac619dbb007fa6f5225832fe0	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
481885608cc249bf8e613125042905b9	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_vulgatus
96685252bfd802c46760d1b7df3940bb	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
6d63cc2b46f07c2c6c5799c10bd938c2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella
1803a26063b0564834ca1637a9805b61	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella
ef7309d821efa2c91f30ccb9eee086fc	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella
e2a3260f62c80d2fdc25f4b9643ab548	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Colidextribacter
f02bfb5cc30612432fba6bbd80d77f54	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia
4c24a47b7cfac795ac340ad135cc3603	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Megasphaera	 Megasphaera_hexanoica
255bdb0ab71b3d3dfab41f98bb26df06	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Butyricicoccaceae	 Butyricicoccus
3caa9cd655b5f7c057b226caf2651ab3	Bacteria	 Proteobacteria	 Gammaproteobacteria
657967aad31527de494561e0ddbf3d20	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium
cad0b50d42b77458283e43c7ff848f2c	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Megasphaera	 Megasphaera_hexanoica
11ab9631d9670c69d52bdaa9ae52a696	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Holdemania
d2ab242cae64d63cc199c5fe15bd3ba9	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Atopobium
356ca2a4c92d0e31739cb5ffd2c2c506	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 NK4A214_group	 uncultured_organism
5e044f34a0a5ffd168ee1f5855fb99ad	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Barnesiellaceae	 Barnesiella	 uncultured_bacterium
2f15b79bf3bfbbbbbafc36503e123db1	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus
aee52cb096e8306b51ea10ee4e452627	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Roseburia
86878104d225141d3c776ef17529ca4b	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Megasphaera	 Megasphaera_micronuciformis
a1ee896cadcab3c8f3a007d9d5593c05	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	 metagenome
4ff570a2e381a0eaf367e4968094085a	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella
ac07428611cda65054aec775f50cb486	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
6e55e97a1e99dab555ea70badc55ad7b	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
b59a0c9ab4bde92f12b437e88febec96	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 uncultured	 uncultured	 uncultured_bacterium
77c272dbcb42643773a3eee810faf8ca	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Frisingicoccus
d63922bebe6e31c36951384d30b418ab	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_massiliensis
450cb35e3089c2f11844d96c402a68ac	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium
2f7a13c13416fff5be074cf32995ec44	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
baaa574f5716a6d2b658164dc39ba299	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
8c93bc0efa4a075f07b31cf379b20e6e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Morganellaceae	 Morganella
393c122e5df9fadef5113c87dad5fe66	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium	 [Clostridium]_aldenense
f4fd4d5136d00b6ba8b67030e932e2be	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas
adcdbd4a17292a4d8dade42bb9812cfa	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 uncultured	 Maricaulis_sp.
be98d8ff969d6a63f02a1689d8b0ba87	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus
2a796aceb196508483b011beb7be656a	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Agathobacter
41363a97015e83225d9b89bacff49b35	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella
490f03874debba1a6082c2e3692194e4	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 uncultured_organism
406d14db70a4b70fb9747074442e72af	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella
886d977c65c2e2e4334d40d5944e23a0	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lactonifactor
9f49121625a8ddd9244fc6424aae1328	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
a3b2f9569c4101cd3847b375de33999c	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	 uncultured_Ruminococcus
bb4cb74a1c44bbe7d5b215abf892a7ab	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Colidextribacter
9ff1b82a83127c3b60399700e0015c23	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus
3434cbc22868383d30867dba6d443fc8	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus_salivarius
dbae50292b92cb883b9d7843da19a806	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 [Clostridium]_innocuum_group
c76cdcd60d49a5951e72a5dc02a2a5d7	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadaceae	 Saccharimonadaceae	 uncultured_bacterium
1b5880c3f3f18ec21a8028b084f81c3e	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Schaalia_odontolytica
98a69380a87e0890b1f64138fa1e4f06	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sutterellaceae	 Parasutterella	 uncultured_bacterium
0418cc76becf77b65d302d17b4f3340e	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales	 Parvimonas	 uncultured_bacterium
07eb069b663866c4823716070ca0e79b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
a6e8e0a3df12466bed64782f2eef949b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Subdoligranulum
040eb798522903c6990445becd9c48c5	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Paraprevotella	 uncultured_bacterium
73cf1c5fbb58063b36fb8de8c8507fb4	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella
d6ffa1d6c291adcfd52e5d567fa50084	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes_obesi
c1a89d5c446ea0400780188ff84729e3	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 uncultured_bacterium
33702a92ecf42495595739e7603a387f	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Candidatus_Stoquefichus
a3f604396698a3ce559b523300320991	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
7cbdbd8e3f869db336fd6970b425ac00	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Flavonifractor
f77e75df6a734832b4290622c6b45548	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010
d3f9b5e88b00304795c58ec817dc4f7f	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadales	 Saccharimonadales	 TM7_phylum
632ba4e5b51d28b08dc6efde01bd726d	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella
aba368ba62f6442c35f6a12c4c861315	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadaceae	 Saccharimonadaceae	 uncultured_bacterium
6e32e79113e02ccb3214963d4a7fa72f	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Veillonella
e7633f7cd02818be3e46bd6bae183eb2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
d42579185929ae54585cb6b9c822a1c9	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Oscillibacter	 human_gut
c8e4375d2245ce3e1b6d44e6fe3954a7	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium
ce9d40c1e69dbd1dfc0fa93964b3d4a2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	 Ruminococcus_bicirculans
50c564e52d9b31666521caa9d36cb68d	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 CAG-352	 uncultured_bacterium
a16ae2c5067d3dde4307f0d5cc189b4e	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Ruminococcus	 Ruminococcus_flavefaciens
298c6c576a8bfb03ace296b5d41c319f	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_nordii
4e8fc7c5bea06628efad83651587955b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 human_gut
e2e5d240b5aaece8185a7437cdd81404	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Enterobacter
37453085adfe208e105f0236b407f59a	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_caccae
cc850e8209ed33d424af5983de5aa26c	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia
63c5fd07540df2fb6d7e415b11c0eded	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
3fd12744d0375a872d1f9b24bea824dc	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium
f64256b1969b2f5459213b19bef94eaa	Bacteria	 Firmicutes	 Bacilli	 RF39	 RF39	 RF39
7e64529549a54fc68cfc5e832c2f370a	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales	 Peptoniphilus	 Peptoniphilus_lacrimalis
9859a392ed13f60e52b3ae8cfcb0a65b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Incertae_Sedis	 [Clostridium]_leptum
d0b1452f06642387dfbae1381003946b	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_finegoldii
38ea1527ed43027ed214c5bfedb3db52	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
069f5df9b69c9682b614768cc03b4539	Bacteria	 Firmicutes	 Clostridia	 Clostridia_UCG-014	 Clostridia_UCG-014	 Clostridia_UCG-014
c819b3b32a5a845a36bfa36aebc19dae	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-002	 uncultured_bacterium
c4dd6f812a77b4e9a083471091576a9a	Bacteria	 Fusobacteriota	 Fusobacteriia	 Fusobacteriales	 Fusobacteriaceae	 Fusobacterium	 Fusobacterium_mortiferum
3ff1d6caa4c8411eb004fec41045eeb2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 uncultured_bacterium
8411c8a5159c0bb60b532d6f7e213cfd	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 uncultured
4394468b49611f78b96b64d72449fab5	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	 Lactobacillus_fermentum
b90a8fba314a922434f5422d052761ce	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 Acidaminococcus_sp.
b4d26d14dbb5f391c6767aea723a367e	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 [Eubacterium]_hallii_group
b7d5d6b5e962c6da0d39aaa50efbe93f	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella	 Olsenella_uli
1fe8d7857499494167ac16ff98945500	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium
abba8a1a36d823a4492f14792e3f7bce	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Schaalia_odontolytica
605c17c16f33905999869770413b1a8f	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
4c9f78ebb799edf211003fd0d5a5af48	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Defluviitaleaceae	 Defluviitaleaceae_UCG-011	 uncultured_bacterium
b8e13c0310850a0c546b448d860dd7d6	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus
77087c966bd1f46d43d2c4913475bc98	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_uniformis
00f517e4154ef75abb43be2df5725652	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
ced92b368ccc30c362244ae244f68f29	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriaceae	 Collinsella
1c412f987f12489b6a82d99851b7dab0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium_sensu_stricto_1
169ab8c4976c3d8736f4f45d1e4449ec	Bacteria	 Firmicutes	 Clostridia	 Monoglobales	 Monoglobaceae	 Monoglobus
4605d889201db433d3f14059b1a137a7	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_salyersiae
c3a3a503752209bc052b3995236b079f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus_agalactiae
1799bb6fa3baa5becf58a1b7909fe4e0	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus
00cd1e76826621ceaf374683bf83f8a3	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella
7273e6e8aa6719554d6b5933b1ee6f56	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_FCS020_group	 metagenome
0728e4b97d855a44163697d5ab696019	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
441effc3a59f0a3901bc354c01a29b99	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Negativibacillus	 uncultured_bacterium
d6df8b3343d664729ab2d175dca81948	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium
d67340c4d3bcb42c4121f32940a1b33f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus
1ad6328e6e0887cc03b5e92de3521212	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_UCG-010
36ff3b8d1ea197de2dcfb7e6194f0d2e	Bacteria	 Patescibacteria	 Saccharimonadia	 Saccharimonadales	 Saccharimonadaceae	 TM7x	 uncultured_bacterium
2e177c862518982a521d88de7c1dcae1	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
1aa2c2a75a7f0e9890e45d4968e71744	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
bc72ada872f6bb0dcc5f1f9f71b47e87	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Nesterenkonia	 Nesterenkonia_sp.
c96ab9fa28e0a9a26ee51ac80bbfafde	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
dad14a20c894b58f51685fc69a80baa1	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
063e667a4134aca1ee85e14024057363	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Agathobacter
2ecb0248f64fbb94ffb30b0a5d1e0714	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella
52674445f36127e1e8d7d7dd1a899889	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Defluviitaleaceae	 Defluviitaleaceae_UCG-011	 uncultured_bacterium
7af90b1e8cbdf0350b7da534a8777b5e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Klebsiella
7b06d4fb3f488c92bab40f6a48506742	Bacteria	 Synergistota	 Synergistia	 Synergistales	 Synergistaceae	 Pyramidobacter	 Pyramidobacter_piscolens
c4ead92fb23a6181285ef6ec89e2e80c	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus
a2384fb19ec710984135aecd427794a5	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Alloscardovia	 Alloscardovia_omnicolens
dbefc555b44b8dfc4836676c727a5f0f	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
4aed5958d27bc4f7652c817ff3dd9aee	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium
f8fab2734cc967af3f5e3cd81082f6fb	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
277f6a8de4548a04c4aaddb56b0c50d8	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium
608ebe0051f9a43473d71082ad13908a	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella	 Prevotella_corporis
541b4e8f3fecf6a0d879cce4954b42f7	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Gordonibacter	 Gordonibacter_urolithinfaciens
4c147cd090d9fa14463ff8f6f735a3d7	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 gut_metagenome
977bcd4f6f1fbf2b1d4420d534f5d37b	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Erysipelotrichaceae_UCG-003
643eea267b994b1cc51b0a49a4e7dd05	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia
9ee236147e5e417153684eee89da598b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005	 uncultured_organism
4f487bb8df2efda4fb8763070fc51b45	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 NK4A214_group
75c89a2e06b90f434a03eb9cd7459581	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella
6fe28340353b6593ef12e75fa560e1d3	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
01ee9b2cf2da4ce04fcc4fae00a10d61	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
78c2446f4c0ebeca2074c0893945f7b3	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	 Lactobacillus_mucosae
bc44453105cf321ef72daa44e95a16ab	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes_indistinctus
aca6b9e4e77ce5be18aa9d63822f7ff4	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Dialister	 Dialister_propionicifaciens
0ce60006eb63f10866aa8ed61af8da02	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes_finegoldii
3ae0b13f7181c7425289ea790ef641ca	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenella	 Christensenella_massiliensis
6a87dda4d9b869814a32c30072b4024e	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 Acidaminococcus_sp.
1bee9ddc8994adb0426745bd21936077	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
b546672248f936c145a6fe7e435912f8	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium
75404d59854cdd2500d94f233e42480a	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus
9be7cae2c0b1fa7c813f94794453de55	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Megasphaera	 Megasphaera_micronuciformis
da23d1b8708dd4ae719211bfb3e85615	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 uncultured
8f0e75776656ab83a5dcf4ae564c3b1f	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
e23a98834bceab83b640d8257b119e43	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium
417b0f3e508358fd781eee9ff9f97c9f	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
d6e34436e87c5d84c6ccbc6640ca25ea	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 [Eubacterium]_coprostanoligenes_group	 [Eubacterium]_coprostanoligenes_group
6aee73dafee612f6712c469d7d9474f0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium_sensu_stricto_1	 human_gut
b7ff5b3d93e067e2053a43dde8473777	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_FCS020_group
aa1b593068acf0de32973d0162215928	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
e9b7fe8ac45391b12d2df050c4b01955	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Incertae_Sedis
015ce998953e085dd4d5011f7edd05e2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 human_gut
ede2214a6e1f6b50efcdc481bb94b3d6	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Anaerostipes
a980731e78fb0be141c07b71cd74131b	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides	 Parabacteroides_sp.
70bde42fc90b8b35cdafe1ad655ca31b	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
dabb590ac213a628042184c55e9110c1	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnoclostridium
db067fb4e0e9713aedcd287125bde5ee	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Escherichia-Shigella
4f0b90e6e2750e21667cb1066d709dc7	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
cc9bee1cf43cbc0bc3831a3726d4f3c7	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
043725553161aec1ef32356926336851	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae	 Romboutsia	 Romboutsia_hominis
d8327bb2c17840d4c72620f3ad02f2cf	Bacteria	 Firmicutes	 Clostridia	 Clostridia_UCG-014	 Clostridia_UCG-014	 Clostridia_UCG-014
762c20336116b7b3237d0c9ecadb8759	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Butyricicoccaceae
b05b59bf2a816cf4d1655d3d34a06f90	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus
381ef540eb92c538543f9bb5a323c2cc	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sutterellaceae	 Sutterella	 gut_metagenome
