Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius	1.0	1.0	1.0	1.0	928.0	1.0	1.0	1.0	5.0	749.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_salyersiae	1.0	1.0	1.0	1.0	49.0	1.0	1.0	1.0	1.0	21.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_stercoris	1.0	1.0	1.0	26.0	1005.0	1.0	1.0	1.0	22.5	292.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis	1.0	1.0	1.0	1.0	113.0	1.0	1.0	1.0	1.0	115.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_vulgatus	1.0	1.0	1.0	18.75	965.0	1.0	1.0	1.0	76.0	5806.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;__	1.0	1.0	1.0	1.0	1759.0	1.0	1.0	1.0	3.0	621.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;__	1.0	1.0	1.0	1.0	1296.0	1.0	1.0	1.0	1.0	28.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;__	1.0	1.0	1.0	1.0	256.0	1.0	1.0	1.0	1.0	147.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas_virosa	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	127.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;__	1.0	1.0	1.0	1.0	186.0	1.0	1.0	1.0	1.0	67.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter_splanchnicus	1.0	1.0	1.0	1.0	254.0	1.0	1.0	1.0	2.5	43.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG_873;__	1.0	1.0	1.0	1.0	255.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;__	1.0	1.0	1.0	1.0	236.0	1.0	1.0	1.0	1.0	233.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;__	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	12.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_asaccharolytica	1.0	1.0	1.0	1.0	67.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_bennonis	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_somerae	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	73.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;__	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	23.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__Prevotellaceae_bacterium	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	82.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;__	1.0	1.0	1.0	1.0	239.0	1.0	1.0	1.0	1.0	169.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella_xylaniphila	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	331.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;__	1.0	1.0	1.0	4.0	9218.0	1.0	1.0	1.0	139.5	1941.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Massiliprevotella_massiliensis	1.0	1.0	1.0	1.0	4053.0	1.0	1.0	1.0	1.0	406.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_bivia	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	49.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_copri	1.0	1.0	1.0	1.0	1084.0	1.0	1.0	1.0	1.0	387.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_corporis	1.0	1.0	1.0	1.0	106.0	1.0	1.0	1.0	1.0	14.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_stercorea	1.0	1.0	1.0	1.0	107.0	1.0	1.0	1.0	1.0	573.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_NK3B31_group;__	1.0	1.0	1.0	1.0	227.0	1.0	1.0	1.0	1.0	21.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;__	1.0	1.0	14.0	105.25	2812.0	1.0	1.0	13.0	70.0	699.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_finegoldii	1.0	1.0	1.0	1.0	90.0	1.0	1.0	1.0	1.0	55.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_indistinctus	1.0	1.0	1.0	1.0	273.0	1.0	1.0	1.0	1.0	108.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_inops	1.0	1.0	1.0	1.0	116.0	1.0	1.0	1.0	1.0	13.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_obesi	1.0	1.0	1.0	1.0	102.0	1.0	1.0	1.0	1.0	66.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	1.0	1.0	1.0	1.0	171.0	1.0	1.0	1.0	6.5	73.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_sp.	1.0	1.0	1.0	1.0	234.0	1.0	1.0	1.0	1.0	165.0
